site,edition,classification,t,n,m,grade,location,stage,note
Soft Tissue Sarcoma – Unusual Histologies and Sites,AJCC8,yp,T2a,N0,M0,Any,Any,IIB,"source_page=307; extract_method=stage_first; extra_factors/raw_extra=G2 | of heart, mediasti-; duplicate_source_page=311 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma – Unusual Histologies and Sites; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC8,yp,T2a|T2b,N0,M0,Any,Any,III,source_page=307; extract_method=stage_first; extra_factors/raw_extra=G3 | and autonomic; duplicate_source_page=311 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Soft Tissue Sarcoma – Unusual Histologies and Sites,AJCC8,any,T2a,N0,M0,Any,Any,IB,"source_page=313; extract_method=stage_first; extra_factors/raw_extra=G1, GX | IB | T2a | N0 | M0 | G1, GX | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma – Unusual Histologies and Sites; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma – Unusual Histologies and Sites,AJCC8,any,T1b,N0,M0,Any,Any,IA,"source_page=313; extract_method=stage_carried; extra_factors/raw_extra=G1, GX | T1b | N0 | M0 | G1, GX | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma – Unusual Histologies and Sites; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma – Unusual Histologies and Sites,AJCC8,any,T1a,N0,M0,Any,Any,IA,"source_page=313; extract_method=stage_first; extra_factors/raw_extra=G1, GX | IA | T1a | N0 | M0 | G1, GX | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma – Unusual Histologies and Sites; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma – Unusual Histologies and Sites,AJCC8,yp,Any,Any,M1,Any,Any,IV,"source_page=307; extract_method=stage_first; extra_factors/raw_extra=Any G | head, face, and neck; duplicate_source_page=311 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma – Unusual Histologies and Sites; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma – Unusual Histologies and Sites,AJCC8,yp,Any,N1,M0,Any,Any,III,source_page=307; extract_method=stage_carried; extra_factors/raw_extra=Any G | nervous system of; duplicate_source_page=311 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma – Unusual Histologies and Sites; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Soft Tissue Sarcoma – Unusual Histologies and Sites,AJCC8,yp,T2a|T2b,N0,M0,Any,Any,III,source_page=307; extract_method=stage_first; extra_factors/raw_extra=G3 | and autonomic; duplicate_source_page=311 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma – Unusual Histologies and Sites; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Soft Tissue Sarcoma – Unusual Histologies and Sites,AJCC8,yp,T2b,N0,M0,Any,Any,IIB,"source_page=307; extract_method=stage_carried; extra_factors/raw_extra=G2 | num, and pleura; duplicate_source_page=311 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma – Unusual Histologies and Sites; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma – Unusual Histologies and Sites,AJCC8,yp,T1b,N0,M0,Any,Any,IIA,"source_page=307; extract_method=stage_carried; extra_factors/raw_extra=G2, G3 | C38.8 Overlapping lesion; duplicate_source_page=311 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma – Unusual Histologies and Sites; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma – Unusual Histologies and Sites,AJCC8,yp,T1a,N0,M0,Any,Any,IIA,"source_page=307; extract_method=stage_first; extra_factors/raw_extra=G2, G3 | C38.3 Mediastinum, NOS; duplicate_source_page=311 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma – Unusual Histologies and Sites; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma – Unusual Histologies and Sites,AJCC8,yp,T2b,N0,M0,Any,Any,IB,"source_page=307; extract_method=stage_carried; extra_factors/raw_extra=G1, GX | C38.2 Posterior; duplicate_source_page=311 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma – Unusual Histologies and Sites; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma – Unusual Histologies and Sites,AJCC8,yp,T2a,N0,M0,Any,Any,IB,"source_page=307; extract_method=stage_first; extra_factors/raw_extra=G1, GX | mediastinum; duplicate_source_page=311 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma – Unusual Histologies and Sites; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma – Unusual Histologies and Sites,AJCC8,yp,T1b,N0,M0,Any,Any,IA,"source_page=307; extract_method=stage_carried; extra_factors/raw_extra=G1, GX | C38.1 Anterior; duplicate_source_page=311 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma – Unusual Histologies and Sites; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma – Unusual Histologies and Sites,AJCC8,any,T2b,N0,M0,Any,Any,IB,"source_page=313; extract_method=stage_carried; extra_factors/raw_extra=G1, GX | T2b | N0 | M0 | G1, GX | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma – Unusual Histologies and Sites; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma – Unusual Histologies and Sites,AJCC8,yp,T1a,N0,M0,Any,Any,IA,"source_page=307; extract_method=stage_first; extra_factors/raw_extra=G1, GX | C38.0 Heart; duplicate_source_page=311 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma – Unusual Histologies and Sites; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma of the Trunk and Extremities,AJCC8,any,Any,N1,M0,Any,Any,IIB,source_page=313; extract_method=stage_carried; extra_factors/raw_extra=Any G | Any T N1 | M0 | Any G | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma of the Trunk and Extremities; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Soft Tissue Sarcoma of the Trunk and Extremities,AJCC8,any,T2b,N0,M0,Any,Any,IIB,source_page=313; extract_method=stage_carried; extra_factors/raw_extra=G2 | T2b | N0 | M0 | G2 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma of the Trunk and Extremities; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Soft Tissue Sarcoma of the Trunk and Extremities,AJCC8,any,T2a,N0,M0,Any,Any,IIB,source_page=313; extract_method=stage_first; extra_factors/raw_extra=G2 | IIB | T2a | N0 | M0 | G2 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma of the Trunk and Extremities; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Soft Tissue Sarcoma of the Trunk and Extremities,AJCC8,any,T1b,N0,M0,Any,Any,IIA,"source_page=313; extract_method=stage_carried; extra_factors/raw_extra=G2, G3 | T1b | N0 | M0 | G2, G3 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma of the Trunk and Extremities; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma of the Trunk and Extremities,AJCC8,any,T1a,N0,M0,Any,Any,IIA,"source_page=313; extract_method=stage_first; extra_factors/raw_extra=G2, G3 | IIA | T1a | N0 | M0 | G2, G3 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma of the Trunk and Extremities; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma of the Trunk and Extremities,AJCC8,any,T2b,N0,M0,Any,Any,IB,"source_page=313; extract_method=stage_carried; extra_factors/raw_extra=G1, GX | T2b | N0 | M0 | G1, GX | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma of the Trunk and Extremities; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma of the Trunk and Extremities,AJCC8,any,T2a,N0,M0,Any,Any,IB,"source_page=313; extract_method=stage_first; extra_factors/raw_extra=G1, GX | IB | T2a | N0 | M0 | G1, GX | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma of the Trunk and Extremities; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma of the Trunk and Extremities,AJCC8,any,T1b,N0,M0,Any,Any,IA,"source_page=313; extract_method=stage_carried; extra_factors/raw_extra=G1, GX | T1b | N0 | M0 | G1, GX | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma of the Trunk and Extremities; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma of the Trunk and Extremities,AJCC8,any,T1a,N0,M0,Any,Any,IA,"source_page=313; extract_method=stage_first; extra_factors/raw_extra=G1, GX | IA | T1a | N0 | M0 | G1, GX | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma of the Trunk and Extremities; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma of the Trunk and Extremities,AJCC8,yp,Any,Any,M1,Any,Any,IV,"source_page=307; extract_method=stage_first; extra_factors/raw_extra=Any G | head, face, and neck; duplicate_source_page=311 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma of the Trunk and Extremities; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Soft Tissue Sarcoma of the Trunk and Extremities,AJCC8,yp,Any,N1,M0,Any,Any,III,source_page=307; extract_method=stage_carried; extra_factors/raw_extra=Any G | nervous system of; duplicate_source_page=311 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Soft Tissue Sarcoma -> tool_site=Soft Tissue Sarcoma of the Trunk and Extremities; AJCC7 has one broader Soft Tissue Sarcoma chapter; AJCC8 splits by anatomic site. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
