site,edition,classification,category_type,category,short_definition,detail_note,verification_status,source_pdf_page,source_section,definition_origin
Gestational Trophoblastic Tumors,AJCC7,any,M,M0,No distant metastasis,,auto_extracted_v1_5_review,455,Distant Metastasis (M),manual_extraction_v1_5
Gestational Trophoblastic Tumors,AJCC7,any,M,M1,Distant metastasis,,auto_extracted_v1_5_review,455,Distant Metastasis (M),manual_extraction_v1_5
Gestational Trophoblastic Tumors,AJCC7,any,M,M1a,III Lung metastasis,,auto_extracted_v1_5_review,455,Distant Metastasis (M),manual_extraction_v1_5
Gestational Trophoblastic Tumors,AJCC7,any,M,M1b,"High risk Stage unknown Stage unknown G ESTATIONAL T ROPHOBLASTIC T UMORS S TAGING F ORM STAGE CATEGORY DEFINITIONS left right bilateral LATERALITY: TUMOR SIZE: A NATOMIC S TAGE • P ROGNOSTIC G ROUPS HOSPITAL NAME/ADDRESS PATIENT NAME/INFORMATION /381449t (continued from previous page) PROGNOSTIC FACTORS (SITE-SPECIFIC FACTORS) REQUIRED FOR STAGING: Prognostic Risk Scoring Index Risk Score Prognostic Factor Age <40 ≥40 antecedent pregnancy Hydatidiform mole Abortion Term pregnancy Interval months from index pregnancy <4 4-6 7-12 >12 Pretreatment hCG (IU/ml) <103 103-104 104-105 >105 Largest tumor size, including uterus <3 cm 3-5 cm >5 cm Site of metastases Lung Spleen, kidney Gastrointestinal tract Brain, liver Number of metastases identified 1-4 5-8 >8 Previous failed chemotherapy Single drug Two or more drugs Total score Low risk is a score of 6 or less. High risk is a score of 7 or greater. CLINICALLY SIGNIFICANT: FIGO stage : _______",,auto_extracted_v1_5_review,457,DISTANT METASTASIS (M),manual_extraction_v1_5
HCC / Liver,AJCC7,any,T,T0,No evidence of primary tumor（無原發腫瘤證據）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC7,any,T,T1,Solitary tumor without vascular invasion（單一腫瘤，無血管侵犯）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC7,any,T,T2,Solitary tumor with vascular invasion or multiple tumors none >5 cm（單一腫瘤合併血管侵犯，或多發腫瘤且皆 ≤5 cm）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC7,any,T,T3a,Multiple tumors with at least one >5 cm（多發腫瘤且至少一顆 >5 cm）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC7,any,T,T3b,Tumor involving major branch of portal or hepatic vein（侵犯門靜脈或肝靜脈主要分支）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC7,any,T,T4,Tumor directly invades adjacent organs other than gallbladder or perforates visceral peritoneum（直接侵犯膽囊以外鄰近器官或穿破臟層腹膜）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC7,any,T,TX,Primary tumor cannot be assessed（原發腫瘤無法評估）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC7,any,T,Tis,"Carcinoma in situ / high-grade dysplasia, according to site-specific wording（原位癌／高度異生，依癌種定義）",,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC7,any,N,N0,No regional lymph node metastasis（無區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC7,any,N,N1,Regional lymph node metastasis（區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC7,any,N,NX,Regional lymph nodes cannot be assessed（區域淋巴結無法評估）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC7,any,M,M0,No distant metastasis（無遠端轉移）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC7,any,M,M1,Distant metastasis（有遠端轉移）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC8,any,T,T0,No evidence of primary tumor（無原發腫瘤證據）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC8,any,T,T1,Solitary tumor ≤2 cm or >2 cm without vascular invasion（單一腫瘤；依 T1a/T1b 細分）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC8,any,T,T1a,Solitary tumor ≤2 cm（單一腫瘤 ≤2 cm）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC8,any,T,T1b,Solitary tumor >2 cm without vascular invasion（單一腫瘤 >2 cm，無血管侵犯）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC8,any,T,T2,"Solitary tumor >2 cm with vascular invasion, or multiple tumors none >5 cm（單一腫瘤 >2 cm 且有血管侵犯，或多發腫瘤且皆 ≤5 cm）",,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC8,any,T,T3,Multiple tumors with at least one >5 cm（多發腫瘤且至少一顆 >5 cm）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC8,any,T,T3a,is now recategorized as T3. III,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,68,Definition of Primary Tumor (T),manual_extraction_v1_5
HCC / Liver,AJCC8,any,T,T4,"Tumor involving major portal/hepatic vein branch, adjacent organs other than gallbladder, or perforating visceral peritoneum（侵犯主要門/肝靜脈分支、膽囊以外鄰近器官或穿破臟層腹膜）",,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC8,any,T,TX,Primary tumor cannot be assessed（原發腫瘤無法評估）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC8,any,T,Tis,"Carcinoma in situ / high-grade dysplasia, according to site-specific wording（原位癌／高度異生，依癌種定義）",,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC8,any,N,N0,No regional lymph node metastasis（無區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC8,any,N,N1,Regional lymph node metastasis（區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC8,any,N,NX,Regional lymph nodes cannot be assessed（區域淋巴結無法評估）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC8,any,M,M0,No distant metastasis（無遠端轉移）,,checked_v0_7,,,existing_v1_3
HCC / Liver,AJCC8,any,M,M1,Distant metastasis（有遠端轉移）,,checked_v0_7,,,existing_v1_3
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,T,T0,No evidence of primary tumor,,auto_extracted_v1_5_review,60,Primary Tumor (T),manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,T,T1,"Tumor confi ned to the nasopharynx, or tumor extends to oropharynx and/or nasal cavity with- out parapharyngeal extension*",,auto_extracted_v1_5_review,60,Primary Tumor (T),manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,T,T2,"Tumor invades more than one subsite of hypo- pharynx or an adjacent site, or measures more than 2 cm but not more than 4 cm in greatest dimension without fi xation of hemilarynx",,auto_extracted_v1_5_review,61,Primary Tumor (T),manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,T,T3,Tumor more than 4 cm in greatest dimension or with fi xation of hemilarynx or extension to esophagus,,auto_extracted_v1_5_review,61,Primary Tumor (T),manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,T,T4,"Tumor with intracranial extension and/or involve- ment of cranial nerves, hypopharynx, orbit, or with extension to the infratemporal fossa/masticator space *Note: Parapharyngeal extension denotes posterolateral infi ltration of tumor. Oropharynx",,auto_extracted_v1_5_review,60,Primary Tumor (T),manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,T,T4a,"Moderately advanced local disease Tumor invades thyroid/cricoid cartilage, hyoid bone, thyroid gland, or central compartment soft tissue*",,auto_extracted_v1_5_review,61,Primary Tumor (T),manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,T,T4b,"Very advanced local disease Tumor invades lateral pterygoid muscle, ptery- goid plates, lateral nasopharynx, or skull base or encases carotid artery *Note: Mucosal extension to lingual surface of epiglottis from primary tumors of the base of the tongue and vallecula does not constitute invasion of larynx. /381449t Pharynx Hypopharynx",,auto_extracted_v1_5_review,60,Primary Tumor (T),manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,T,TX,Primary tumor cannot be assessed,,auto_extracted_v1_5_review,60,Primary Tumor (T),manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,T,Tis,"Carcinoma in situ Nasopharynx Tumor confined to the nasopharynx, or extends to oropharynx and/or nasal cavity without parapharyngeal extension* Tumor with parapharyngeal extension* Tumor involves bony structures of skull base and/or paranasal sinuses Tumor with intracranial extension and/or involvement of involvement of cranial nerves, hypopharynx, orbit, or with extension to the infratemporal fossa/ masticator space * Parapharyngeal extension denotes posterolateral infiltration of tumor. Oropharynx Tumor 2 cm or less in greatest dimension Tumor more than 2 cm but not more than 4 cm in greatest dimension Tumor more than 4 cm in greatest dimension or extension to lingual surface of epiglottis Moderately advanced local disease. Tumor invades the larynx, extrinsic muscle of tongue, medial pterygoid, hard palate, or mandible* Very advanced local disease. Tumor invades lateral pterygoid muscle, pterygoid plates, lateral nasopharynx, or skull base or encases carotid artery * Mucosal extension to lingual surface of epiglottis from primary tumors of the base of the tongue and vallecula does not constitute invasion of larynx. Hypopharynx Tumor limited to one subsite of hypopharynx and 2 cm or less in greatest dimension Tumor invades more than one subsite of hypopharynx or an adjacent site, or measures more than 2 cm but not more than 4 cm in greatest dimension without fixation of hemilarynx Tumor more than 4 cm in greatest dimension or with fixation of hemilarynx or extension to esophagus Moderately advanced local disease. Tumor invades thyroid/cricoid cartilage, hyoid bone, thyroid gland, or central compartment soft tissue* Very advanced local disease. Tumor invades prevertebral fascia, encases carotid artery, or involves mediastinal structures * Central compartment soft tissue includes prelaryngeal strap muscles and subcutaneous fat.",,auto_extracted_v1_5_review,67,PRIMARY TUMOR (T),manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,N,N0,No regional lymph node metastasis,,auto_extracted_v1_5_review,61,Regional Lymph Nodes (N),manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,N,N1,"Unilateral metastasis in cervical lymph node(s), 6 cm or less in greatest dimension, above the supraclavicular fossa, and/or unilateral or bilat- eral, retropharyngeal lymph nodes, 6 cm or less, in greatest dimension*",,auto_extracted_v1_5_review,61,Regional Lymph Nodes (N),manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,N,N2,"Metastasis in a single ipsilateral lymph node, more than 3 cm but not more than 6 cm in greatest dimension, or in multiple ipsilateral lymph nodes, none more than 6 cm in greatest dimension, or in bilateral or contralateral lymph nodes, none more than 6 cm in greatest dimension",,auto_extracted_v1_5_review,61,Regional Lymph Nodes (N)*,manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,N,N2a,Metastasis in a single ipsilateral lymph node more than 3 cm but not more than 6 cm in greatest dimension,,auto_extracted_v1_5_review,61,Regional Lymph Nodes (N)*,manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,N,N2b,"Metastasis in multiple ipsilateral lymph nodes, none more than 6 cm in greatest dimension",,auto_extracted_v1_5_review,61,Regional Lymph Nodes (N)*,manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,N,N2c,"Metastasis in bilateral or contralateral lymph nodes, none more than 6 cm in greatest dimen- sion",,auto_extracted_v1_5_review,61,Regional Lymph Nodes (N)*,manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,N,N3,Metastasis in a lymph node more than 6 cm in greatest dimension *Note: Metastases at level VII are considered regional lymph node metastases.,,auto_extracted_v1_5_review,61,Regional Lymph Nodes (N)*,manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,N,N3a,Greater than 6 cm in dimension,,auto_extracted_v1_5_review,61,Regional Lymph Nodes (N),manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,N,N3b,"Extension to the supraclavicular fossa** *Note: Midline nodes are considered ipsilateral nodes. **Note: Supraclavicular zone or fossa is relevant to the stag- ing of nasopharyngeal carcinoma and is the triangular region originally described by Ho. It is defi ned by three points: (1) the superior margin of the sternal end of the clavicle, (2) the superior margin of the lateral end of the clavicle, (3) the point where the neck meets the shoulder (Figure 4.2). Note that this would include caudal portions of levels IV and VB. All cases with lymph nodes (whole or part) in the fossa are considered N3b.",,auto_extracted_v1_5_review,61,Regional Lymph Nodes (N),manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,N,NX,Regional lymph nodes cannot be assessed,,auto_extracted_v1_5_review,61,Regional Lymph Nodes (N),manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,M,M0,No distant metastasis,,auto_extracted_v1_5_review,61,Distant Metastasis (M),manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC7,any,M,M1,"A NATO MIC S T A GE • P R OGN OST I C G R OU PS- N A SOPH A R YN X A NATO M IC S TAG E • P ROGN OST I C G R OU PS- O RO P HARY NX, H Y P O P HARY NX P HARYNX S TAGING F ORM HOSPITAL NAME/ADDRESS PATIENT NAME/ INFORMATION (continued on next page) /381449t PROGNOSTIC FACTORS (SITE-SPECIFIC FACTORS) REQUIRED FOR STAGING: None CLINICALLY SIGNIFICANT: Size of Lymph Nodes: ____________ Extracapsular Extension from Lymph Nodes for Head & Neck: ________ Head & Neck Lymph Nodes Levels I-III: _____________ Head & Neck Lymph Nodes Levels IV-V: _____________ Head & Neck Lymph Nodes Levels VI-VII: ___________ Other Lymph Node Group: ________________________ Clinical Location of cervical nodes: _________________ Extracapsular spread (ECS) Clinical: _______________ Extracapsular spread (ECS) Pathologic: ____________ Human Papillomavirus (HPV) Status: ______________ Tumor Thickness: _____________",,auto_extracted_v1_5_review,69,DISTANT METASTASIS (M),manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC8,any,T,T0,No primary identified,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,39,T Category,manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC8,any,T,T1,Tumor 2 cm or smaller in greatest dimension,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,39,T Category,manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC8,any,T,T2,Tumor larger than 2 cm but not larger than 4 cm in greatest dimension,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,39,T Category,manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC8,any,T,T3,Tumor larger than 4 cm in greatest dimension or extension to lingual surface of epiglottis,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,39,T Category,manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC8,any,T,T4,"Moderately advanced local disease Tumor invades the larynx, extrinsic muscle of tongue, medial pterygoid, hard palate, or mandible or beyond* *Mucosal extension to lingual surface of epiglottis from primary tumors of the base of the tongue and vallecula does not constitute inva- sion of the larynx.",Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,39,T Category,manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC8,any,N,N0,No regional lymph node metastasis,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,39,N Category,manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC8,any,N,N1,"One or more ipsilateral lymph nodes, none larger than 6 cm",Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,39,N Category,manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC8,any,N,N2,"Contralateral or bilateral lymph nodes, none larger than 6 cm",Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,39,N Category,manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC8,any,N,N3,Lymph node(s) larger than 6 cm Pathological N (pN),Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,39,N Category,manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC8,any,N,NX,Regional lymph nodes cannot be assessed,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,39,N Category,manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC8,any,M,M0,No distant metastasis,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,39,M Category,manual_extraction_v1_5
HPV-Mediated (p16+) Oropharyngeal Cancer,AJCC8,any,M,M1,Distant metastasis,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,39,M Category,manual_extraction_v1_5
